ROW_ID,ICD10_CODE_CN,ICD10_CODE,TITLE_CN,TITLE
1066,A80.400,A80.4,急性非麻痹性脊髓灰质炎,Acute nonparalytic poliomyelitis
1067,A80.900,A80.9,急性脊髓灰质炎,"Acute poliomyelitis, unspecified"
1068,A80.901,A80.9,急性脊髓灰质炎,"Acute poliomyelitis, unspecified"
1069,A80.902,A80.9,脊髓前角灰质炎,"Acute poliomyelitis, unspecified"
1070,A81.000,A81.0,克罗伊茨费尔特-雅各布病,Creutzfeldt-Jakob disease
1071,A81.100,A81.1,亚急性硬化性全脑炎,Subacute sclerosing panencephalitis
1072,A81.101,A81.1,亚急性包涵体脑炎,Subacute sclerosing panencephalitis
1073,A81.200,A81.2,进行性多灶性白质脑病,Progressive multifocal leukoencephalopathy
1074,A81.201,A81.2,播散性坏死性脑白质病,Progressive multifocal leukoencephalopathy
1075,A81.800,A81.8,中枢神经系统特指非典型病毒感染,Other atypical virus infections of central nervous system
1076,A81.801,A81.8,朊蛋白病,Other atypical virus infections of central nervous system
1077,A81.900,A81.9,中枢神经系统非典型病毒感染,"Atypical virus infection of central nervous system, unspecified"
1078,A82.000,A82.0,森林狂犬病,Sylvatic rabies
1079,A82.100,A82.1,城市狂犬病,Urban rabies
1080,A82.900,A82.9,狂犬病,"Rabies, unspecified"
1081,A82.901,A82.9,狂犬病,"Rabies, unspecified"
1082,A83.000,A83.0,日本脑炎,Japanese encephalitis
1083,A83.001,A83.0,流行性乙型脑炎(日本脑炎),Japanese encephalitis
1084,A83.100,A83.1,西方马脑炎,Western equine encephalitis
1085,A83.200,A83.2,东方马脑炎,Eastern equine encephalitis
1086,A83.300,A83.3,圣路易斯脑炎,St Louis encephalitis
1087,A83.400,A83.4,澳大利亚脑炎,Australian encephalitis
1088,A83.500,A83.5,加利福尼亚脑炎,California encephalitis
1089,A83.600,A83.6,罗西欧病毒病,Rocio virus disease
1090,A83.800,A83.8,特指蚊媒介病毒性脑炎,Other mosquito-borne viral encephalitis
1091,A83.900,A83.9,蚊媒介病毒性脑炎,"Mosquito-borne viral encephalitis, unspecified"
1092,A84.000,A84.0,远东蜱媒介的脑炎,Far Eastern tick-borne encephalitis [Russian spring-summer encephalitis]
1093,A84.100,A84.1,中部欧洲蜱媒介脑炎,Central European tick-borne encephalitis
1094,A84.800,A84.8,特指蜱媒介病毒性脑炎,Other tick-borne viral encephalitis
1095,A84.900,A84.9,蜱媒介病毒性脑炎,"Tick-borne viral encephalitis, unspecified"
1096,A85.000+,A85.0,肠病毒性脑炎,Enteroviral encephalitis
1097,A85.001+,A85.0,肠病毒性脑脊髓炎,Enteroviral encephalitis
1098,A85.100+,A85.1,腺病毒性脑炎,Adenoviral encephalitis
1099,A85.101+,A85.1,腺病毒性脑脊髓炎,Adenoviral encephalitis
1100,A85.200,A85.2,节肢动物媒介病毒性脑炎,"Arthropod-borne viral encephalitis, unspecified"
1101,A85.800,A85.8,特指病毒性脑炎,Other specified viral encephalitis
1102,A86.01,A86,病毒性脑膜脑炎,Unspecified viral encephalitis
1103,A86.02,A86,病毒性脑炎,Unspecified viral encephalitis
1104,A86.03,A86,急性脑膜脑炎,Unspecified viral encephalitis
1105,A86.x00,A86,病毒性脑炎,Unspecified viral encephalitis
1106,A86.x01,A86,病毒性脑脊髓炎,Unspecified viral encephalitis
1107,A86.x02,A86,病毒性脑膜脑炎,Unspecified viral encephalitis
1108,A87.000+,A87.0,肠病毒性脑膜炎,Enteroviral meningitis
1109,A87.100+,A87.1,腺病毒性脑膜炎,Adenoviral meningitis
1110,A87.200,A87.2,淋巴细胞性脉络丛脑膜炎,Lymphocytic choriomeningitis
1111,A87.800,A87.8,特指病毒性脑膜炎,Other viral meningitis
1112,A87.801,A87.8,乙脑病毒性脑膜炎,Other viral meningitis
1113,A87.900,A87.9,病毒性脑膜炎,"Viral meningitis, unspecified"
1114,A87.901,A87.9,病毒性脑膜炎,"Viral meningitis, unspecified"
1115,A88.000,A88.0,肠病毒疹热,Enteroviral exanthematous fever [Boston exanthem]
1116,A88.100,A88.1,流行性眩晕,Epidemic vertigo
1117,A88.800,A88.8,中枢神经系统特指病毒性感染,Other specified viral infections of central nervous system
1118,A89.x00,A89,中枢神经系统病毒感染,Unspecified viral infection of central nervous system
1119,A92.000,A92.0,奇昆古尼亚病毒病,Chikungunya virus disease
1120,A92.001,A92.0,基孔肯雅热,Chikungunya virus disease
1121,A92.100,A92.1,奥尼昂-尼昂热,O'nyong-nyong fever
1122,A92.200,A92.2,委内瑞拉马型热,Venezuelan equine fever
1123,A92.300,A92.3,西尼罗河病毒感染,West Nile virus infection
1124,A92.400,A92.4,裂谷热,Rift Valley fever
1125,A92.800,A92.8,特指蚊媒介病毒性发热,Other specified mosquito-borne viral fevers
1126,A92.900,A92.9,蚊媒介病毒性发热,"Mosquito-borne viral fever, unspecified"
1127,A93.000,A93.0,奥罗普什病毒病,Oropouche virus disease
1128,A93.100,A93.1,白蛉热,Sandfly fever
1129,A93.200,A93.2,科罗拉多蜱热,Colorado tick fever
1130,A93.800,A93.8,特指节肢动物媒介病毒性,Other specified arthropod-borne viral fevers
1131,A93.801,A93.8,疱疹性口炎病毒病,Other specified arthropod-borne viral fevers
1132,A94.x00,A94,节肢动物媒介的病毒性发热,Unspecified arthropod-borne viral fever
1133,A94.x01,A94,虫媒病毒性发热,Unspecified arthropod-borne viral fever
1134,A95.000,A95.0,森林黄热病,Sylvatic yellow fever
1135,A95.100,A95.1,城市黄热病,Urban yellow fever
1136,A95.900,A95.9,黄热病,"Yellow fever, unspecified"
1137,A95.901,A95.9,黄热病,"Yellow fever, unspecified"
1138,A95.902,A95.9,黄热病肝炎,"Yellow fever, unspecified"
1139,A96.000,A96.0,朱宁出血热,Junin haemorrhagic fever
1140,A96.100,A96.1,马丘波出血热,Machupo haemorrhagic fever
1141,A96.200,A96.2,拉沙热,Lassa fever
1142,A96.800,A96.8,特指沙粒病毒性出血热,Other arenaviral haemorrhagic fevers
1143,A96.900,A96.9,沙粒病毒性出血热,"Arenaviral haemorrhagic fever, unspecified"
1144,A98.000,A98.0,克里米亚-刚果出血热,Crimean-Congo haemorrhagic fever
1145,A98.100,A98.1,鄂木斯克出血热,Omsk haemorrhagic fever
1146,A98.200,A98.2,基萨那[凯萨努]森林病,Kyasanur Forest disease
1147,A98.300,A98.3,马尔堡病毒病,Marburg virus disease
1148,A98.400,A98.4,埃博拉病毒病,Ebola virus disease
1149,A98.500+,A98.5,出血热伴有肾综合征,Haemorrhagic fever with renal syndrome
1150,A98.501,A98.5,出血性肾变病性肾炎,Haemorrhagic fever with renal syndrome
1151,A98.501+,A98.5,肾综合征出血热,Haemorrhagic fever with renal syndrome
1152,A98.502,A98.5,流行性出血热,Haemorrhagic fever with renal syndrome
1153,A98.502+,A98.5,流行性出血热,Haemorrhagic fever with renal syndrome
1154,A98.800,A98.8,特指病毒性出血热,Other specified viral haemorrhagic fevers
1155,A99.01,A99,病毒性出血热,Unspecified viral haemorrhagic fever
1156,A99.x00,A99,病毒性出血热,Unspecified viral haemorrhagic fever
1157,B00.000,B00.0,疱疹性湿疹,Eczema herpeticum
1158,B00.001,B00.0,卡波西水疱样疹,Eczema herpeticum
1159,B00.002,B00.0,疱疹性湿疹,Eczema herpeticum
1160,B00.100,B00.1,疱疹病毒性水疱皮炎,Herpesviral vesicular dermatitis
1161,B00.101,B00.1,唇单纯疱疹,Herpesviral vesicular dermatitis
1162,B00.200,B00.2,疱疹病毒性龈口炎和咽扁桃体炎,Herpesviral gingivostomatitis and pharyngotonsillitis
1163,B00.201,B00.2,口[腔]疱疹,Herpesviral gingivostomatitis and pharyngotonsillitis
1164,B00.202,B00.2,疱疹病毒性咽扁桃体炎,Herpesviral gingivostomatitis and pharyngotonsillitis
1165,B00.203,B00.2,疱疹性咽炎,Herpesviral gingivostomatitis and pharyngotonsillitis
1166,B00.204,B00.2,疱疹性龈口炎,Herpesviral gingivostomatitis and pharyngotonsillitis
1167,B00.205,B00.2,疱疹病毒性咽炎,Herpesviral gingivostomatitis and pharyngotonsillitis
1168,B00.300+,B00.3,疱疹病毒性脑膜炎,Herpesviral meningitis
1169,B00.301,B00.3,疱疹性脑膜炎,Herpesviral meningitis
1170,B00.400+,B00.4,疱疹病毒性脑炎,Herpesviral encephalitis
1171,B00.401,B00.4,疱疹性脑炎,Herpesviral encephalitis
1172,B00.401+,B00.4,疱疹病毒性脑膜脑炎,Herpesviral encephalitis
1173,B00.500,B00.5,疱疹病毒性眼病,Herpesviral ocular disease
1174,B00.501,B00.5,病毒性角膜炎,Herpesviral ocular disease
1175,B00.501+,B00.5,疱疹病毒性角膜炎,Herpesviral ocular disease
1176,B00.502,B00.5,单纯性疱疹伴眼部并发症,Herpesviral ocular disease
1177,B00.502+,B00.5,疱疹病毒性结膜炎,Herpesviral ocular disease
1178,B00.503+,B00.5,疱疹性眼炎,Herpesviral ocular disease
1179,B00.504,B00.5,疱疹性眼炎,Herpesviral ocular disease
1180,B00.700,B00.7,播散性疱疹病毒病,Disseminated herpesviral disease
1181,B00.701,B00.7,疱疹性败血症,Disseminated herpesviral disease
1182,B00.800,B00.8,特指形式疱疹病毒感染,Other forms of herpesviral infection
1183,B00.801,B00.8,疱疹病毒性瘭疽（疱疹病毒性化脓性指头炎）,Other forms of herpesviral infection
1184,B00.802+,B00.8,疱疹病毒性肝炎,Other forms of herpesviral infection
1185,B00.803+,B00.8,EB病毒性肝炎,Other forms of herpesviral infection
1186,B00.900,B00.9,疱疹病毒感染,"Herpesviral infection, unspecified"
1187,B00.901,B00.9,EB病毒感染,"Herpesviral infection, unspecified"
1188,B00.902,B00.9,单纯疱疹,"Herpesviral infection, unspecified"
1189,B00.904,B00.9,疱疹感染,"Herpesviral infection, unspecified"
1190,B01.000+,B01.0,水痘脑膜炎,Varicella meningitis
1191,B01.100+,B01.1,水痘脑炎,Varicella encephalitis
1192,B01.200+,B01.2,水痘肺炎,Varicella pneumonia
1193,B01.800,B01.8,水痘伴特指并发症,Varicella with other complications
1194,B01.801,B01.8,水痘肝炎,Varicella with other complications
1195,B01.900,B01.9,水痘,Varicella without complication
1196,B01.901,B01.9,水痘,Varicella without complication
1197,B02.000+,B02.0,带状疱疹脑炎,Zoster encephalitis
1198,B02.001,B02.0,带状疱疹性神经根脊髓炎,Zoster encephalitis
1199,B02.001+,B02.0,带状疱疹神经根脊髓炎,Zoster encephalitis
1200,B02.100+,B02.1,带状疱疹脑膜炎,Zoster meningitis
1201,B02.101,B02.1,带状疱疹性脑膜炎,Zoster meningitis
1202,B02.200+,B02.2,带状疱疹累及特指神经系统,Zoster with other nervous system involvement
1203,B02.201,B02.2,带状疱疹性多颅神经麻痹,Zoster with other nervous system involvement
1204,B02.201+,B02.2,带状疱疹性坐骨神经痛,Zoster with other nervous system involvement
1205,B02.202,B02.2,带状疱疹后坐骨神经痛,Zoster with other nervous system involvement
1206,B02.202+,B02.2,带状疱疹性神经痛,Zoster with other nervous system involvement
1207,B02.203,B02.2,带状疱疹性神经根炎,Zoster with other nervous system involvement
1208,B02.203+,B02.2,带状疱疹性神经根炎,Zoster with other nervous system involvement
1209,B02.204,B02.2,亨特氏综合征(耳部带状疱疹),Zoster with other nervous system involvement
1210,B02.204+,B02.2,带状疱疹性多颅神经麻痹,Zoster with other nervous system involvement
1211,B02.205,B02.2,疱疹后三叉神经痛,Zoster with other nervous system involvement
1212,B02.205+,B02.2,亨特综合征,Zoster with other nervous system involvement
1213,B02.206,B02.2,疱疹后神经痛,Zoster with other nervous system involvement
1214,B02.206+,B02.2,带状疱疹性肋间神经痛,Zoster with other nervous system involvement
1215,B02.207+,B02.2,疱疹后三叉神经痛,Zoster with other nervous system involvement
1216,B02.300,B02.3,带状疱疹眼病,Zoster ocular disease
1217,B02.301,B02.3,带状疱疹伴眼部并发症,Zoster ocular disease
1218,B02.301+,B02.3,带状疱疹性眼炎,Zoster ocular disease
1219,B02.302,B02.3,带状疱疹性眼炎,Zoster ocular disease
1220,B02.302+,B02.3,带状疱疹性角膜炎,Zoster ocular disease
1221,B02.303+,B02.3,眼睑带状疱疹,Zoster ocular disease
1222,B02.700,B02.7,播散性带状疱疹,Disseminated zoster
1223,B02.800,B02.8,带状疱疹伴特指并发症,Zoster with other complications
1224,B02.801+,B02.8,外耳带状疱疹,Zoster with other complications
1225,B02.900,B02.9,带状疱疹,Zoster without complication
1226,B02.901,B02.9,带状疱疹病毒性皮炎,Zoster without complication
1227,B03.x00,B03,天花2,Smallpox
1228,B04.x00,B04,猴痘,Monkeypox
1229,B05.000+,B05.0,麻疹并发脑炎,Measles complicated by encephalitis
1230,B05.001,B05.0,麻疹后脑炎,Measles complicated by encephalitis
1231,B05.100+,B05.1,麻疹并发脑膜炎,Measles complicated by meningitis
1232,B05.200+,B05.2,麻疹并发肺炎,Measles complicated by pneumonia
1233,B05.201,B05.2,麻疹后肺炎,Measles complicated by pneumonia
1234,B05.300+,B05.3,麻疹并发中耳炎,Measles complicated by otitis media
1235,B05.301,B05.3,麻疹后中耳炎,Measles complicated by otitis media
1236,B05.400,B05.4,麻疹伴肠道并发症..,Measles with intestinal complications
1237,B05.800,B05.8,麻疹伴特指并发症,Measles with other complications
1238,B05.801,B05.8,麻疹并喉炎,Measles with other complications
1239,B05.802,B05.8,麻疹并发支气管炎,Measles with other complications
1240,B05.803,B05.8,麻疹并发心肌炎,Measles with other complications
1241,B05.900,B05.9,麻疹,Measles without complication
1242,B05.901,B05.9,麻疹,Measles without complication
1243,B06.000+,B06.0,风疹伴神经科并发症,Rubella with neurological complications
1244,B06.800,B06.8,风疹伴特指并发症,Rubella with other complications
1245,B06.900,B06.9,风疹,Rubella without complication
1246,B06.901,B06.9,风疹(流行性蔷薇疹),Rubella without complication
1247,B07.01,B07,扁平疣,Viral warts
1248,B07.02,B07,病毒性疣,Viral warts
1249,B07.03,B07,寻常疣,Viral warts
1250,B07.04,B07,疣,Viral warts
1251,B07.05,B07,指状疣,Viral warts
1252,B07.x00,B07,病毒性疣,Viral warts
1253,B07.x01,B07,扁平疣,Viral warts
1254,B07.x02,B07,眼睑疣,Viral warts
1255,B07.x03,B07,寻常疣,Viral warts
1256,B07.x04,B07,疣,Viral warts
1257,B07.x05,B07,指状疣,Viral warts
1258,B08.000,B08.0,特指正痘病毒属感染,Other orthopoxvirus infections
1259,B08.100,B08.1,传染性软疣,Molluscum contagiosum
1260,B08.101,B08.1,触染性软疣,Molluscum contagiosum
1261,B08.200,B08.2,幼儿急疹(第六病婴儿玫瑰疹),Exanthema subitum [sixth disease]
1262,B08.201,B08.2,幼儿急疹(婴儿玫瑰疹),Exanthema subitum [sixth disease]
1263,B08.300,B08.3,传染性红斑[第五病],Erythema infectiosum [fifth disease]
1264,B08.301,B08.3,传染性红斑,Erythema infectiosum [fifth disease]
1265,B08.400,B08.4,肠病毒性水泡性口炎伴有疹病,Enteroviral vesicular stomatitis with exanthem
1266,B08.401,B08.4,手足口病(疑似),Enteroviral vesicular stomatitis with exanthem
1267,B08.500,B08.5,肠病毒性水疱性咽炎,Enteroviral vesicular pharyngitis
1268,B08.501,B08.5,疱疹性咽峡炎,Enteroviral vesicular pharyngitis
1269,B08.800,B08.8,特指以皮肤和粘膜损害为特征病毒性感染,Other specified viral infections characterized by skin and mucous membrane lesions
1270,B08.801,B08.8,口蹄疫,Other specified viral infections characterized by skin and mucous membrane lesions
1271,B08.802,B08.8,肠病毒性淋巴结咽炎,Other specified viral infections characterized by skin and mucous membrane lesions
1272,B08.803,B08.8,流行性粟疹热,Other specified viral infections characterized by skin and mucous membrane lesions
1273,B09.x00,B09,以皮肤和粘膜损害为特征的病毒性感染,Unspecified viral infection characterized by skin and mucous membrane lesions
1274,B09.x01,B09,病毒性皮疹,Unspecified viral infection characterized by skin and mucous membrane lesions
1275,B15.000,B15.0,甲型病毒性肝炎伴肝昏迷,Hepatitis A with hepatic coma
1276,B15.001,B15.0,甲型病毒性肝炎伴肝昏迷,Hepatitis A with hepatic coma
1277,B15.002,B15.0,急性重型甲型病毒性肝炎伴肝昏迷,Hepatitis A with hepatic coma
1278,B15.003,B15.0,亚急性重型甲型病毒性肝炎伴肝昏迷,Hepatitis A with hepatic coma
1279,B15.900,B15.9,甲型病毒性肝炎不伴肝昏迷,Hepatitis A without hepatic coma
1280,B15.901,B15.9,甲型病毒性肝炎,Hepatitis A without hepatic coma
1281,B15.902,B15.9,传染性肝炎,Hepatitis A without hepatic coma
1282,B15.903,B15.9,急性黄疸型甲型病毒性肝炎,Hepatitis A without hepatic coma
1283,B15.904,B15.9,急性无黄疸型甲型病毒性肝炎,Hepatitis A without hepatic coma
1284,B15.905,B15.9,急性无黄疸型甲型病毒性肝炎,Hepatitis A without hepatic coma
1285,B16.000,B16.0,急性乙型肝炎，伴有δ因子(共同感染)，并伴有肝昏迷,Acute hepatitis B with delta-agent (coinfection) with hepatic coma
1286,B16.001,B16.0,急性乙型丁型病毒性肝炎伴肝昏迷,Acute hepatitis B with delta-agent (coinfection) with hepatic coma
1287,B16.100,B16.1,急性乙型肝炎，伴有δ因子(共同感染)，不伴有肝昏迷,Acute hepatitis B with delta-agent (coinfection) without hepatic coma
1288,B16.101,B16.1,急性乙型丁型病毒性肝炎,Acute hepatitis B with delta-agent (coinfection) without hepatic coma
1289,B16.200,B16.2,急性乙型肝炎，不伴有δ因子(共同感染)，伴有肝昏迷,Acute hepatitis B without delta-agent with hepatic coma
1290,B16.201,B16.2,乙型病毒性肝炎伴肝昏迷,Acute hepatitis B without delta-agent with hepatic coma
